dataset,publishTime,startTime,generation
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T01:00:00Z,6394
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T02:00:00Z,6452
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T03:00:00Z,6797
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T04:00:00Z,7454
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T05:00:00Z,7676
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T06:00:00Z,7897
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T07:00:00Z,7787
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T08:00:00Z,7684
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T09:00:00Z,7588
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T10:00:00Z,7469
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T11:00:00Z,7356
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T12:00:00Z,7250
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T13:00:00Z,7153
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T14:00:00Z,7078
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T15:00:00Z,7025
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T16:00:00Z,6842
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T17:00:00Z,6685
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T18:00:00Z,6565
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T19:00:00Z,6088
WINDFOR,2022-05-27T16:30:00Z,2022-05-29T20:00:00Z,5634
WINDFOR,2022-05-27T12:30:00Z,2022-05-27T20:00:00Z,8783
WINDFOR,2022-05-27T12:30:00Z,2022-05-27T21:00:00Z,8522
WINDFOR,2022-05-27T12:30:00Z,2022-05-27T22:00:00Z,8477
WINDFOR,2022-05-27T12:30:00Z,2022-05-27T23:00:00Z,8516
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T00:00:00Z,8592
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T01:00:00Z,8461
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T02:00:00Z,8250
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T03:00:00Z,7827
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T04:00:00Z,7195
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T05:00:00Z,6550
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T06:00:00Z,6037
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T07:00:00Z,5928
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T08:00:00Z,5587
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T09:00:00Z,5355
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T10:00:00Z,5309
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T11:00:00Z,5375
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T12:00:00Z,5678
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T13:00:00Z,6276
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T14:00:00Z,6831
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T15:00:00Z,7564
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T16:00:00Z,7758
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T17:00:00Z,8159
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T18:00:00Z,8210
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T19:00:00Z,7900
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T20:00:00Z,7456
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T21:00:00Z,7045
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T22:00:00Z,7125
WINDFOR,2022-05-27T12:30:00Z,2022-05-28T23:00:00Z,7072
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T00:00:00Z,7048
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T01:00:00Z,7208
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T02:00:00Z,7366
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T03:00:00Z,7529
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T04:00:00Z,7752
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T05:00:00Z,7975
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T06:00:00Z,8191
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T07:00:00Z,8063
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T08:00:00Z,7940
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T09:00:00Z,7826
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T10:00:00Z,7654
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T11:00:00Z,7489
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T12:00:00Z,7331
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T13:00:00Z,7274
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T14:00:00Z,7246
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T15:00:00Z,7251
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T16:00:00Z,7095
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T17:00:00Z,6957
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T18:00:00Z,6841
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T19:00:00Z,6420
WINDFOR,2022-05-27T12:30:00Z,2022-05-29T20:00:00Z,6008
WINDFOR,2022-05-27T10:30:00Z,2022-05-27T20:00:00Z,8783
WINDFOR,2022-05-27T10:30:00Z,2022-05-27T21:00:00Z,8522
WINDFOR,2022-05-27T10:30:00Z,2022-05-27T22:00:00Z,8477
WINDFOR,2022-05-27T10:30:00Z,2022-05-27T23:00:00Z,8516
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T00:00:00Z,8592
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T01:00:00Z,8461
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T02:00:00Z,8250
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T03:00:00Z,7827
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T04:00:00Z,7195
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T05:00:00Z,6550
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T06:00:00Z,6037
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T07:00:00Z,5928
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T08:00:00Z,5587
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T09:00:00Z,5355
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T10:00:00Z,5309
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T11:00:00Z,5375
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T12:00:00Z,5678
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T13:00:00Z,6276
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T14:00:00Z,6831
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T15:00:00Z,7564
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T16:00:00Z,7758
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T17:00:00Z,8159
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T18:00:00Z,8210
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T19:00:00Z,7900
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T20:00:00Z,7456
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T21:00:00Z,7045
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T22:00:00Z,7125
WINDFOR,2022-05-27T10:30:00Z,2022-05-28T23:00:00Z,7072
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T00:00:00Z,7048
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T01:00:00Z,7208
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T02:00:00Z,7366
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T03:00:00Z,7529
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T04:00:00Z,7752
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T05:00:00Z,7975
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T06:00:00Z,8191
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T07:00:00Z,8063
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T08:00:00Z,7940
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T09:00:00Z,7826
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T10:00:00Z,7654
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T11:00:00Z,7489
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T12:00:00Z,7331
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T13:00:00Z,7274
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T14:00:00Z,7246
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T15:00:00Z,7251
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T16:00:00Z,7095
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T17:00:00Z,6957
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T18:00:00Z,6841
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T19:00:00Z,6420
WINDFOR,2022-05-27T10:30:00Z,2022-05-29T20:00:00Z,6008
WINDFOR,2022-05-27T08:30:00Z,2022-05-27T20:00:00Z,8780
WINDFOR,2022-05-27T08:30:00Z,2022-05-27T21:00:00Z,8521
WINDFOR,2022-05-27T08:30:00Z,2022-05-27T22:00:00Z,8475
WINDFOR,2022-05-27T08:30:00Z,2022-05-27T23:00:00Z,8514
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T00:00:00Z,8590
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T01:00:00Z,8460
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T02:00:00Z,8249
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T03:00:00Z,7826
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T04:00:00Z,7194
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T05:00:00Z,6550
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T06:00:00Z,6036
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T07:00:00Z,5928
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T08:00:00Z,5587
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T09:00:00Z,5354
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T10:00:00Z,5310
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T11:00:00Z,5376
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T12:00:00Z,5679
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T13:00:00Z,6277
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T14:00:00Z,6830
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T15:00:00Z,7564
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T16:00:00Z,7760
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T17:00:00Z,8159
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T18:00:00Z,8209
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T19:00:00Z,7901
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T20:00:00Z,7456
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T21:00:00Z,7044
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T22:00:00Z,7124
WINDFOR,2022-05-27T08:30:00Z,2022-05-28T23:00:00Z,7068
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T00:00:00Z,7045
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T01:00:00Z,7205
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T02:00:00Z,7367
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T03:00:00Z,7530
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T04:00:00Z,7754
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T05:00:00Z,7976
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T06:00:00Z,8191
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T07:00:00Z,8063
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T08:00:00Z,7940
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T09:00:00Z,7825
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T10:00:00Z,7654
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T11:00:00Z,7489
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T12:00:00Z,7331
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T13:00:00Z,7274
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T14:00:00Z,7247
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T15:00:00Z,7253
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T16:00:00Z,7096
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T17:00:00Z,6958
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T18:00:00Z,6841
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T19:00:00Z,6420
WINDFOR,2022-05-27T08:30:00Z,2022-05-29T20:00:00Z,6007
WINDFOR,2022-05-27T05:30:00Z,2022-05-27T20:00:00Z,9018
WINDFOR,2022-05-27T05:30:00Z,2022-05-27T21:00:00Z,8791
WINDFOR,2022-05-27T05:30:00Z,2022-05-27T22:00:00Z,8688
WINDFOR,2022-05-27T05:30:00Z,2022-05-27T23:00:00Z,8706
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T00:00:00Z,8840
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T01:00:00Z,8623
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T02:00:00Z,8381
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T03:00:00Z,8028
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T04:00:00Z,7454
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T05:00:00Z,6795
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T06:00:00Z,6171
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T07:00:00Z,6126
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T08:00:00Z,5810
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T09:00:00Z,5448
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T10:00:00Z,5439
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T11:00:00Z,5425
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T12:00:00Z,5729
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T13:00:00Z,6261
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T14:00:00Z,6831
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T15:00:00Z,7533
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T16:00:00Z,7051
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T17:00:00Z,7444
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T18:00:00Z,7878
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T19:00:00Z,7740
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T20:00:00Z,7628
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T21:00:00Z,7547
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T22:00:00Z,7469
WINDFOR,2022-05-27T05:30:00Z,2022-05-28T23:00:00Z,7411
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T00:00:00Z,7373
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T01:00:00Z,7561
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T02:00:00Z,7754
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T03:00:00Z,7951
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T04:00:00Z,8150
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T05:00:00Z,8344
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T06:00:00Z,8527
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T07:00:00Z,8431
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T08:00:00Z,8341
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T09:00:00Z,8261
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T10:00:00Z,8083
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T11:00:00Z,7911
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T12:00:00Z,7749
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T13:00:00Z,7747
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T14:00:00Z,7777
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T15:00:00Z,7843
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T16:00:00Z,7662
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T17:00:00Z,7497
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T18:00:00Z,7349
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T19:00:00Z,7044
WINDFOR,2022-05-27T05:30:00Z,2022-05-29T20:00:00Z,6748
WINDFOR,2022-05-27T03:30:00Z,2022-05-27T20:00:00Z,9018
WINDFOR,2022-05-27T03:30:00Z,2022-05-27T21:00:00Z,8791
WINDFOR,2022-05-27T03:30:00Z,2022-05-27T22:00:00Z,8688
WINDFOR,2022-05-27T03:30:00Z,2022-05-27T23:00:00Z,8706
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T00:00:00Z,8840
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T01:00:00Z,8623
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T02:00:00Z,8381
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T03:00:00Z,8028
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T04:00:00Z,7454
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T05:00:00Z,6795
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T06:00:00Z,6171
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T07:00:00Z,6126
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T08:00:00Z,5810
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T09:00:00Z,5448
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T10:00:00Z,5439
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T11:00:00Z,5425
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T12:00:00Z,5729
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T13:00:00Z,6261
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T14:00:00Z,6831
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T15:00:00Z,7533
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T16:00:00Z,7051
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T17:00:00Z,7444
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T18:00:00Z,7878
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T19:00:00Z,7740
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T20:00:00Z,7628
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T21:00:00Z,7547
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T22:00:00Z,7469
WINDFOR,2022-05-27T03:30:00Z,2022-05-28T23:00:00Z,7411
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T00:00:00Z,7373
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T01:00:00Z,7561
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T02:00:00Z,7754
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T03:00:00Z,7951
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T04:00:00Z,8150
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T05:00:00Z,8344
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T06:00:00Z,8527
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T07:00:00Z,8431
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T08:00:00Z,8341
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T09:00:00Z,8261
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T10:00:00Z,8083
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T11:00:00Z,7911
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T12:00:00Z,7749
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T13:00:00Z,7747
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T14:00:00Z,7777
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T15:00:00Z,7843
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T16:00:00Z,7662
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T17:00:00Z,7497
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T18:00:00Z,7349
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T19:00:00Z,7044
WINDFOR,2022-05-27T03:30:00Z,2022-05-29T20:00:00Z,6748
WINDFOR,2022-05-26T23:30:00Z,2022-05-26T20:00:00Z,13836
WINDFOR,2022-05-26T23:30:00Z,2022-05-26T21:00:00Z,13660
WINDFOR,2022-05-26T23:30:00Z,2022-05-26T22:00:00Z,13804
WINDFOR,2022-05-26T23:30:00Z,2022-05-26T23:00:00Z,13681
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T00:00:00Z,13491
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T01:00:00Z,13380
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T02:00:00Z,13475
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T03:00:00Z,13453
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T04:00:00Z,13649
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T05:00:00Z,13776
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T06:00:00Z,14124
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T07:00:00Z,14484
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T08:00:00Z,14139
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T09:00:00Z,13719
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T10:00:00Z,13136
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T11:00:00Z,12729
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T12:00:00Z,12265
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T13:00:00Z,12270
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T14:00:00Z,11843
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T15:00:00Z,11652
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T16:00:00Z,11257
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T17:00:00Z,11045
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T18:00:00Z,10657
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T19:00:00Z,9931
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T20:00:00Z,9225
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T21:00:00Z,9021
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T22:00:00Z,9011
WINDFOR,2022-05-26T23:30:00Z,2022-05-27T23:00:00Z,8911
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T00:00:00Z,9045
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T01:00:00Z,8838
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T02:00:00Z,8544
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T03:00:00Z,8254
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T04:00:00Z,7608
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T05:00:00Z,6925
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T06:00:00Z,6289
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T07:00:00Z,6204
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T08:00:00Z,5946
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T09:00:00Z,5588
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T10:00:00Z,5697
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T11:00:00Z,5597
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T12:00:00Z,5515
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T13:00:00Z,5896
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T14:00:00Z,6298
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T15:00:00Z,6722
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T16:00:00Z,7023
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T17:00:00Z,7363
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T18:00:00Z,7733
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T19:00:00Z,7635
WINDFOR,2022-05-26T23:30:00Z,2022-05-28T20:00:00Z,7558
WINDFOR,2022-05-26T19:30:00Z,2022-05-26T20:00:00Z,13837
WINDFOR,2022-05-26T19:30:00Z,2022-05-26T21:00:00Z,13660
WINDFOR,2022-05-26T19:30:00Z,2022-05-26T22:00:00Z,13803
WINDFOR,2022-05-26T19:30:00Z,2022-05-26T23:00:00Z,13679
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T00:00:00Z,13490
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T01:00:00Z,13379
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T02:00:00Z,13474
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T03:00:00Z,13453
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T04:00:00Z,13648
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T05:00:00Z,13776
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T06:00:00Z,14123
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T07:00:00Z,14483
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T08:00:00Z,14138
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T09:00:00Z,13719
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T10:00:00Z,13135
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T11:00:00Z,12728
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T12:00:00Z,12265
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T13:00:00Z,12270
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T14:00:00Z,11843
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T15:00:00Z,11651
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T16:00:00Z,11256
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T17:00:00Z,11045
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T18:00:00Z,10657
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T19:00:00Z,9931
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T20:00:00Z,9225
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T21:00:00Z,9021
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T22:00:00Z,9011
WINDFOR,2022-05-26T19:30:00Z,2022-05-27T23:00:00Z,8911
WINDFOR,2022-05-26T19:30:00Z,2022-05-28T00:00:00Z,9045
WINDFOR,2022-05-26T19:30:00Z,2022-05-28T01:00:00Z,8838
WINDFOR,2022-05-26T19:30:00Z,2022-05-28T02:00:00Z,8545
WINDFOR,2022-05-26T19:30:00Z,2022-05-28T03:00:00Z,8254
WINDFOR,2022-05-26T19:30:00Z,2022-05-28T04:00:00Z,7608
WINDFOR,2022-05-26T19:30:00Z,2022-05-28T05:00:00Z,6925
WINDFOR,2022-05-26T19:30:00Z,2022-05-28T06:00:00Z,6289
