dataset,publishTime,startTime,settlementDate,settlementPeriod,fuelType,generation
FUELHH,2022-06-07T19:00:00Z,2022-06-07T18:30:00Z,2022-06-07,40,INTNEM,0
FUELHH,2022-06-07T19:00:00Z,2022-06-07T18:30:00Z,2022-06-07,40,INTNSL,0
FUELHH,2022-06-07T19:00:00Z,2022-06-07T18:30:00Z,2022-06-07,40,NPSHYD,538
FUELHH,2022-06-07T19:00:00Z,2022-06-07T18:30:00Z,2022-06-07,40,NUCLEAR,6211
FUELHH,2022-06-07T19:00:00Z,2022-06-07T18:30:00Z,2022-06-07,40,OCGT,3
FUELHH,2022-06-07T19:00:00Z,2022-06-07T18:30:00Z,2022-06-07,40,OIL,0
FUELHH,2022-06-07T19:00:00Z,2022-06-07T18:30:00Z,2022-06-07,40,OTHER,899
FUELHH,2022-06-07T19:00:00Z,2022-06-07T18:30:00Z,2022-06-07,40,PS,1128
FUELHH,2022-06-07T19:00:00Z,2022-06-07T18:30:00Z,2022-06-07,40,WIND,1954
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,BIOMASS,2347
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,CCGT,18821
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,COAL,0
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,INTELEC,-30
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,INTEW,36
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,INTFR,-762
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,INTIFA2,-600
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,INTIRL,78
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,INTNED,-102
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,INTNEM,-12
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,INTNSL,0
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,NPSHYD,533
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,NUCLEAR,6206
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,OCGT,2
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,OIL,0
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,OTHER,991
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,PS,980
FUELHH,2022-06-07T18:30:00Z,2022-06-07T18:00:00Z,2022-06-07,39,WIND,1981
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,BIOMASS,2347
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,CCGT,18940
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,COAL,0
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,INTELEC,-78
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,INTEW,0
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,INTFR,-440
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,INTIFA2,-194
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,INTIRL,14
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,INTNED,252
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,INTNEM,-520
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,INTNSL,0
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,NPSHYD,586
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,NUCLEAR,6208
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,OCGT,3
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,OIL,0
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,OTHER,955
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,PS,654
FUELHH,2022-06-07T18:00:00Z,2022-06-07T17:30:00Z,2022-06-07,38,WIND,1694
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,BIOMASS,2344
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,CCGT,18823
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,COAL,0
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,INTELEC,-74
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,INTEW,0
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,INTFR,-438
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,INTIFA2,-196
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,INTIRL,14
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,INTNED,252
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,INTNEM,-500
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,INTNSL,0
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,NPSHYD,580
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,NUCLEAR,6209
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,OCGT,3
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,OIL,0
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,OTHER,889
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,PS,996
FUELHH,2022-06-07T17:30:00Z,2022-06-07T17:00:00Z,2022-06-07,37,WIND,1546
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,BIOMASS,2346
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,CCGT,18775
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,COAL,0
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,INTELEC,0
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,INTEW,0
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,INTFR,-436
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,INTIFA2,-244
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,INTIRL,14
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,INTNED,220
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,INTNEM,164
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,INTNSL,0
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,NPSHYD,495
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,NUCLEAR,6205
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,OCGT,3
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,OIL,0
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,OTHER,678
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,PS,750
FUELHH,2022-06-07T17:00:00Z,2022-06-07T16:30:00Z,2022-06-07,36,WIND,1437
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,BIOMASS,2345
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,CCGT,18819
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,COAL,0
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,INTELEC,0
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,INTEW,0
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,INTFR,-440
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,INTIFA2,-240
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,INTIRL,14
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,INTNED,228
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,INTNEM,168
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,INTNSL,0
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,NPSHYD,354
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,NUCLEAR,6206
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,OCGT,3
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,OIL,0
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,OTHER,577
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,PS,68
FUELHH,2022-06-07T16:30:00Z,2022-06-07T16:00:00Z,2022-06-07,35,WIND,1553
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,BIOMASS,2345
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,CCGT,18426
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,COAL,0
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,INTELEC,0
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,INTEW,0
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,INTFR,-532
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,INTIFA2,-132
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,INTIRL,50
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,INTNED,446
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,INTNEM,436
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,INTNSL,0
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,NPSHYD,365
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,NUCLEAR,6205
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,OCGT,4
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,OIL,0
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,OTHER,269
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,PS,-12
FUELHH,2022-06-07T16:00:00Z,2022-06-07T15:30:00Z,2022-06-07,34,WIND,1477
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,BIOMASS,2347
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,CCGT,17678
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,COAL,0
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,INTELEC,-24
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,INTEW,0
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,INTFR,-544
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,INTIFA2,-146
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,INTIRL,50
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,INTNED,448
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,INTNEM,432
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,INTNSL,0
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,NPSHYD,352
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,NUCLEAR,6204
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,OCGT,3
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,OIL,0
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,OTHER,232
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,PS,-4
FUELHH,2022-06-07T15:30:00Z,2022-06-07T15:00:00Z,2022-06-07,33,WIND,1489
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,BIOMASS,2342
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,CCGT,18121
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,COAL,0
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,INTELEC,-488
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,INTEW,0
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,INTFR,-814
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,INTIFA2,-414
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,INTIRL,94
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,INTNED,522
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,INTNEM,156
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,INTNSL,0
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,NPSHYD,296
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,NUCLEAR,6199
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,OCGT,4
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,OIL,0
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,OTHER,192
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,PS,66
FUELHH,2022-06-07T15:00:00Z,2022-06-07T14:30:00Z,2022-06-07,32,WIND,1362
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,BIOMASS,2340
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,CCGT,17938
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,COAL,0
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,INTELEC,-510
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,INTEW,0
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,INTFR,-816
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,INTIFA2,-442
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,INTIRL,76
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,INTNED,562
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,INTNEM,158
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,INTNSL,0
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,NPSHYD,290
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,NUCLEAR,6198
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,OCGT,4
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,OIL,0
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,OTHER,184
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,PS,-8
FUELHH,2022-06-07T14:30:00Z,2022-06-07T14:00:00Z,2022-06-07,31,WIND,1132
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,BIOMASS,2342
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,CCGT,17894
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,COAL,0
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,INTELEC,-508
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,INTEW,0
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,INTFR,-696
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,INTIFA2,-792
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,INTIRL,-18
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,INTNED,1002
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,INTNEM,468
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,INTNSL,0
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,NPSHYD,266
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,NUCLEAR,6196
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,OCGT,1
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,OIL,0
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,OTHER,184
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,PS,-8
FUELHH,2022-06-07T14:00:00Z,2022-06-07T13:30:00Z,2022-06-07,30,WIND,944
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,BIOMASS,2340
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,CCGT,17965
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,COAL,0
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,INTELEC,-510
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,INTEW,0
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,INTFR,-694
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,INTIFA2,-806
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,INTIRL,-28
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,INTNED,1004
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,INTNEM,472
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,INTNSL,0
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,NPSHYD,269
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,NUCLEAR,6201
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,OCGT,1
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,OIL,0
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,OTHER,192
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,PS,-8
FUELHH,2022-06-07T13:30:00Z,2022-06-07T13:00:00Z,2022-06-07,29,WIND,885
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,BIOMASS,2340
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,CCGT,18029
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,COAL,0
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,INTELEC,-538
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,INTEW,0
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,INTFR,-692
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,INTIFA2,-778
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,INTIRL,-144
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,INTNED,1060
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,INTNEM,428
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,INTNSL,0
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,NPSHYD,294
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,NUCLEAR,6207
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,OCGT,1
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,OIL,0
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,OTHER,229
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,PS,-8
FUELHH,2022-06-07T13:00:00Z,2022-06-07T12:30:00Z,2022-06-07,28,WIND,828
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,BIOMASS,2306
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,CCGT,18213
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,COAL,0
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,INTELEC,-540
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,INTEW,-74
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,INTFR,-688
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,INTIFA2,-778
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,INTIRL,-98
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,INTNED,1060
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,INTNEM,432
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,INTNSL,0
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,NPSHYD,309
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,NUCLEAR,6205
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,OCGT,0
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,OIL,0
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,OTHER,240
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,PS,26
FUELHH,2022-06-07T12:30:00Z,2022-06-07T12:00:00Z,2022-06-07,27,WIND,783
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,BIOMASS,2200
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,CCGT,18381
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,COAL,0
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,INTELEC,-574
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,INTEW,-218
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,INTFR,-564
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,INTIFA2,-774
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,INTIRL,-150
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,INTNED,1060
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,INTNEM,738
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,INTNSL,0
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,NPSHYD,310
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,NUCLEAR,6206
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,OCGT,0
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,OIL,0
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,OTHER,277
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,PS,16
FUELHH,2022-06-07T12:00:00Z,2022-06-07T11:30:00Z,2022-06-07,26,WIND,661
FUELHH,2022-06-07T11:30:00Z,2022-06-07T11:00:00Z,2022-06-07,25,BIOMASS,2211
FUELHH,2022-06-07T11:30:00Z,2022-06-07T11:00:00Z,2022-06-07,25,CCGT,18134
FUELHH,2022-06-07T11:30:00Z,2022-06-07T11:00:00Z,2022-06-07,25,COAL,0
